[0, 167.9501681157957, 84.39761011238149, -174.3515388496664, -130.9156029721039, 73.56688973928631, 123.06509187394825, -150.929167470495, -27.8402826980965, 71.95006158300633]
[167.9501681157957, 0, -43.90203590073098, 12.34197474197816, 87.03195545824089, -126.87901508096928, -50.27980677843321, 39.60341702832228, 137.40421204268569, -117.55625656948399]
[84.39761011238149, -43.90203590073098, 0, 50.64986883809337, 102.14793819868251, -55.142060654509265, 19.712962584351775, 108.16329236867128, -129.683158032823, -43.94873729597416]
[-174.3515388496664, 12.34197474197816, 50.64986883809337, 0, 45.586174111427106, 93.64087844867669, -61.50226421204921, 30.989057139038536, 102.13558952197594, -155.94029198599435]
[-130.9156029721039, 87.03195545824089, 102.14793819868251, 45.586174111427106, 0, 53.82662917875128, 96.31962501247781, -52.846522566045465, 32.81648891171394, 88.56863320134518]
[73.56688973928631, -126.87901508096928, -55.142060654509265, 93.64087844867669, 53.82662917875128, 0, 32.113724308083924, 89.18221909169029, -56.195524361658556, 9.227029500080604]
[123.06509187394825, -50.27980677843321, 19.712962584351775, -61.50226421204921, 96.31962501247781, 32.113724308083924, 0, 57.339251565966244, 121.12539334983674, -54.784522489348326]
[-150.929167470495, 39.60341702832228, 108.16329236867128, 30.989057139038536, -52.846522566045465, 89.18221909169029, 57.339251565966244, 0, 47.5586280517289, 83.76903102706493]
[-27.8402826980965, 137.40421204268569, -129.683158032823, 102.13558952197594, 32.81648891171394, -56.195524361658556, 121.12539334983674, 47.5586280517289, 0, 38.57097737867376]
[71.95006158300633, -117.55625656948399, -43.94873729597416, -155.94029198599435, 88.56863320134518, 9.227029500080604, -54.784522489348326, 83.76903102706493, 38.57097737867376, 0]
